movie, genre, vector
Toy Story (1995),Adventure,0.446406788319,0.00566112950255,-0.56558810767
Toy Story (1995),Animation,0.446406788319,0.00566112950255,-0.56558810767
Toy Story (1995),Children,0.446406788319,0.00566112950255,-0.56558810767
Toy Story (1995),Comedy,0.446406788319,0.00566112950255,-0.56558810767
Toy Story (1995),Fantasy,0.446406788319,0.00566112950255,-0.56558810767
Jumanji (1995),Adventure,0.343473040066,1.02685710617,0.226279323012
Jumanji (1995),Children,0.343473040066,1.02685710617,0.226279323012
Jumanji (1995),Fantasy,0.343473040066,1.02685710617,0.226279323012
Heat (1995),Action,0.399773438724,-0.680917886304,0.513985655352
Heat (1995),Crime,0.399773438724,-0.680917886304,0.513985655352
Heat (1995),Thriller,0.399773438724,-0.680917886304,0.513985655352
GoldenEye (1995),Action,0.406764268262,0.77164133103,0.218256601727
GoldenEye (1995),Adventure,0.406764268262,0.77164133103,0.218256601727
GoldenEye (1995),Thriller,0.406764268262,0.77164133103,0.218256601727
Leaving Las Vegas (1995),Drama,-1.45155410909,0.36046874547,-0.791877944334
Leaving Las Vegas (1995),Romance,-1.45155410909,0.36046874547,-0.791877944334
Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery,-0.653118819419,0.097974830193,-0.342351738704
Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Sci-Fi,-0.653118819419,0.097974830193,-0.342351738704
Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Thriller,-0.653118819419,0.097974830193,-0.342351738704
Babe (1995),Children,-0.469242525718,1.04723799115,-0.589499880583
Babe (1995),Drama,-0.469242525718,1.04723799115,-0.589499880583
Dead Man Walking (1995),Crime,-0.017033315684,0.423726783386,-0.889562793394
Dead Man Walking (1995),Drama,-0.017033315684,0.423726783386,-0.889562793394
Clueless (1995),Comedy,-0.528281227934,0.791644354716,-0.0156518056114
Clueless (1995),Romance,-0.528281227934,0.791644354716,-0.0156518056114
Seven (a.k.a. Se7en) (1995),Mystery,-0.523826206544,-0.751144737885,0.309283113282
Seven (a.k.a. Se7en) (1995),Thriller,-0.523826206544,-0.751144737885,0.309283113282
"Usual Suspects,  The (1995)",Crime,-0.557830332635,-0.925984924199,-0.64321274821
"Usual Suspects,  The (1995)",Mystery,-0.557830332635,-0.925984924199,-0.64321274821
"Usual Suspects,  The (1995)",Thriller,-0.557830332635,-0.925984924199,-0.64321274821
Braveheart (1995),Action,1.02806276273,-0.643022269178,0.0751788608231
Braveheart (1995),Drama,1.02806276273,-0.643022269178,0.0751788608231
Braveheart (1995),War,1.02806276273,-0.643022269178,0.0751788608231
Taxi Driver (1976),Crime,-1.27995447848,-1.19291511013,-0.304475388286
Taxi Driver (1976),Drama,-1.27995447848,-1.19291511013,-0.304475388286
Taxi Driver (1976),Thriller,-1.27995447848,-1.19291511013,-0.304475388286
Apollo 13 (1995),Adventure,0.126284635887,-0.00637817739425,-0.0582024342271
